student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
6338,17,2,7.03,69.3,2,7.6,3,1,3,3
277,20,2,4.5,72.3,2,5.0,3,2,3,3
12414,20,2,1.96,82.3,2,5.3,3,2,3,3
3907,22,2,5.91,90.5,2,4.3,3,3,3,3
5846,18,2,6.77,93.7,2,8.7,3,1,3,3
19714,22,2,7.67,79.7,2,6.6,3,0,3,3
1138,19,2,7.52,69.3,2,6.4,3,2,3,3
13325,19,2,6.02,61.3,2,7.2,3,2,3,3
2491,19,2,6.83,60.8,2,6.6,3,2,3,3
16166,17,2,4.23,61.3,2,5.4,3,0,3,3
7743,23,2,3.39,66.3,2,8.5,3,3,3,3
14483,17,2,0.2,45.7,2,9.7,3,4,3,3
13128,24,2,6.04,64.8,2,4.8,3,1,3,3
3936,23,2,0.59,57.4,2,4.2,3,4,3,3
15073,21,2,2.54,46.1,2,9.8,3,0,3,3
2385,18,2,7.84,73.7,2,4.1,3,0,3,3
8017,20,2,2.07,77.5,2,9.9,3,4,3,3
7085,21,2,5.05,43.8,2,9.9,3,1,3,3
16500,17,2,2.13,77.2,2,5.8,3,1,3,3
1864,19,2,3.19,81.4,2,7.2,3,2,3,3
15689,22,2,3.06,83.4,2,9.8,3,4,3,3
365,17,2,6.02,76.9,2,8.2,3,0,3,3
9095,18,2,2.79,71.5,2,8.6,3,4,3,3
17519,18,2,7.75,73.2,2,6.1,3,0,3,3
3803,23,2,4.03,62.0,2,6.5,3,1,3,3
15310,18,2,7.7,84.7,2,6.8,3,2,3,3
3537,17,2,3.87,69.6,2,9.4,3,4,3,3
3826,24,2,3.65,91.9,2,9.3,3,3,3,3
6643,24,2,2.69,74.0,2,4.3,3,2,3,3
18658,17,2,6.31,89.2,2,6.8,3,1,3,3
12992,17,2,4.6,86.3,2,7.1,3,4,3,3
17529,23,2,4.1,66.6,2,5.5,3,1,3,3
13528,22,2,6.97,93.1,2,9.9,3,0,3,3
7270,21,2,2.19,68.0,2,7.8,3,1,3,3
17721,21,2,1.4,44.3,2,9.9,3,4,3,3
7930,19,2,7.77,78.8,2,6.1,3,0,3,3
12983,22,2,4.39,55.1,2,5.1,3,2,3,3
7167,21,2,4.67,99.4,2,5.4,3,3,3,3
12870,21,2,1.41,99.0,2,8.8,3,1,3,3
5868,24,2,7.91,82.9,2,7.0,3,0,3,3
4762,23,2,5.28,62.3,2,7.2,3,2,3,3
883,20,2,0.97,81.5,2,7.9,3,1,3,3
13894,22,2,0.52,93.7,2,8.6,3,1,3,3
18572,17,2,6.28,78.8,2,4.5,3,4,3,3
558,24,2,3.81,63.8,2,8.8,3,3,3,3
1961,23,2,7.91,83.8,2,4.8,3,1,3,3
13332,22,2,6.56,76.1,2,4.7,3,0,3,3
1208,22,2,1.16,47.7,2,4.1,3,3,3,3
7685,21,2,4.21,53.5,2,7.3,3,3,3,3
16860,21,2,0.83,51.4,2,9.2,3,3,3,3
12022,23,2,0.31,78.0,2,5.6,3,1,3,3
10486,19,2,3.41,99.2,2,6.8,3,2,3,3
3631,20,2,6.72,79.0,2,7.2,3,4,3,3
1709,18,2,0.62,50.2,2,9.9,3,1,3,3
1141,24,2,0.12,71.8,2,7.6,3,0,3,3
6208,23,2,1.6,85.7,2,8.8,3,3,3,3
18401,20,2,3.76,40.8,2,7.3,3,1,3,3
17635,21,2,6.05,66.6,2,6.3,3,2,3,3
2661,20,2,4.91,90.7,2,6.4,3,0,3,3
14853,22,2,5.86,86.8,2,6.9,3,1,3,3
1308,18,2,1.06,83.8,2,7.7,3,1,3,3
16213,23,2,0.4,89.4,2,4.3,3,1,3,3
12453,23,2,3.11,76.6,2,4.4,3,4,3,3
6906,17,2,3.5,51.3,2,7.6,3,0,3,3
11928,19,2,5.87,83.2,2,5.6,3,4,3,3
14073,18,2,4.72,47.4,2,8.0,3,0,3,3
9430,21,2,0.67,92.0,2,8.4,3,3,3,3
2152,19,2,4.61,61.4,2,6.0,3,2,3,3
18168,18,2,0.85,73.5,2,5.5,3,0,3,3
13284,23,2,5.27,66.0,2,6.0,3,0,3,3
5005,23,2,3.31,85.2,2,6.7,3,2,3,3
15997,18,2,3.12,51.4,2,9.8,3,1,3,3
1628,21,2,2.81,85.7,2,5.3,3,1,3,3
9715,22,2,5.0,58.0,2,8.9,3,2,3,3
359,17,2,1.72,77.2,2,7.3,3,4,3,3
139,19,2,3.8,79.4,2,4.9,3,3,3,3
8492,19,2,6.54,72.4,2,6.8,3,3,3,3
16767,23,2,4.56,83.9,2,8.7,3,3,3,3
11182,20,2,0.27,94.6,2,4.1,3,3,3,3
341,22,2,7.21,96.6,2,6.9,3,2,3,3
4858,22,2,1.65,63.7,2,8.3,3,4,3,3
9570,24,2,1.52,68.4,2,8.5,3,4,3,3
13866,21,2,1.96,53.5,2,7.6,3,1,3,3
10583,22,2,6.57,99.4,2,4.1,3,0,3,3
5499,24,2,4.62,92.2,2,8.9,3,2,3,3
8557,24,2,7.75,83.0,2,8.2,3,2,3,3
10914,18,2,0.24,92.3,2,4.4,3,1,3,3
1933,23,2,0.25,66.4,2,7.1,3,4,3,3
2353,22,2,7.27,88.3,2,4.3,3,1,3,3
15849,17,2,4.0,94.4,2,4.1,3,3,3,3
3237,19,2,0.61,50.1,2,7.0,3,0,3,3
12356,19,2,0.55,75.1,2,6.3,3,1,3,3
9494,20,2,4.88,54.4,2,6.9,3,3,3,3
18231,20,2,5.14,97.5,2,4.8,3,4,3,3
3808,18,2,4.42,40.7,2,6.9,3,0,3,3
1937,19,2,5.59,51.0,2,7.5,3,4,3,3
5620,18,2,3.43,48.5,2,5.2,3,4,3,3
14974,19,2,4.64,91.5,2,8.7,3,4,3,3
17549,17,2,0.49,83.3,2,7.6,3,3,3,3
6140,20,2,0.82,74.4,2,5.2,3,0,3,3
786,21,2,7.41,98.3,2,9.6,3,4,3,3
8037,24,2,3.78,93.0,2,5.7,3,3,3,3
8316,17,2,4.39,44.2,2,4.4,3,4,3,3
19485,18,2,4.46,84.3,2,6.5,3,0,3,3
2170,24,2,3.17,79.2,2,9.7,3,3,3,3
14139,17,2,7.15,64.2,2,4.6,3,4,3,3
11827,21,2,5.06,82.9,2,4.2,3,1,3,3
16347,18,2,2.02,49.6,2,7.4,3,0,3,3
6592,24,2,1.96,93.9,2,5.9,3,1,3,3
4459,17,2,1.23,67.7,2,4.4,3,1,3,3
14326,21,2,3.66,82.8,2,8.5,3,0,3,3
7598,20,2,5.36,63.9,2,5.3,3,0,3,3
9371,19,2,3.39,64.5,2,5.3,3,2,3,3
4653,19,2,1.0,64.4,2,5.7,3,3,3,3
443,18,2,0.97,64.5,2,9.2,3,0,3,3
9592,18,2,1.05,89.8,2,9.4,3,1,3,3
18764,20,2,1.09,47.8,2,6.2,3,4,3,3
17561,19,2,2.64,71.2,2,4.5,3,4,3,3
9650,20,2,7.71,85.6,2,8.0,3,2,3,3
5745,17,2,0.55,60.4,2,8.6,3,3,3,3
15748,17,2,6.45,59.6,2,6.2,3,2,3,3
15846,23,2,5.88,85.2,2,4.3,3,1,3,3
11952,18,2,7.34,82.9,2,5.4,3,1,3,3
930,21,2,5.93,73.8,2,8.1,3,3,3,3
19187,19,2,5.79,96.4,2,7.4,3,2,3,3
8768,20,2,6.22,89.3,2,7.7,3,2,3,3
11121,19,2,1.76,44.1,2,9.2,3,3,3,3
14731,18,2,3.11,86.4,2,4.8,3,1,3,3
11739,18,2,7.87,80.0,2,7.3,3,4,3,3
13791,17,2,0.65,64.0,2,8.6,3,0,3,3
19114,19,2,7.41,64.0,2,5.1,3,0,3,3
2012,20,2,3.2,72.3,2,4.7,3,3,3,3
17298,20,2,4.65,48.1,2,8.8,3,1,3,3
7612,18,2,0.9,88.8,2,8.1,3,3,3,3
16029,18,2,6.48,87.6,2,9.4,3,1,3,3
17608,18,2,1.5,97.1,2,9.6,3,3,3,3
19807,24,2,5.91,89.4,2,9.8,3,4,3,3
6565,17,2,0.08,63.0,2,4.3,3,3,3,3
18667,17,2,6.51,92.4,2,8.0,3,0,3,3
16391,18,2,3.44,97.7,2,4.6,3,0,3,3
11173,18,2,6.3,52.9,2,7.7,3,3,3,3
7836,21,2,6.88,97.4,2,5.7,3,3,3,3
3362,22,2,3.8,82.3,2,4.2,3,1,3,3
12967,23,2,2.03,75.5,2,7.1,3,4,3,3
10136,19,2,1.77,64.6,2,7.3,3,2,3,3
1142,19,2,0.78,98.4,2,8.2,3,2,3,3
18615,21,2,6.38,41.7,2,5.9,3,0,3,3
18746,22,2,1.5,43.7,2,8.1,3,2,3,3
15008,20,2,1.5,53.3,2,6.6,3,2,3,3
15435,18,2,2.83,58.5,2,6.0,3,3,3,3
16744,21,2,1.73,67.7,2,9.9,3,2,3,3
3135,22,2,5.31,56.8,2,6.2,3,4,3,3
6991,21,2,5.34,78.5,2,5.7,3,0,3,3
18227,23,2,5.63,91.3,2,4.4,3,3,3,3
1824,24,2,3.27,60.7,2,9.8,3,1,3,3
10082,18,2,4.55,86.1,2,6.7,3,2,3,3
3260,20,2,3.93,76.1,2,5.2,3,1,3,3
10214,18,2,7.82,43.1,2,9.3,3,0,3,3
4021,18,2,2.3,93.8,2,9.5,3,4,3,3
18853,21,2,2.05,54.7,2,6.0,3,4,3,3
3501,17,2,4.22,85.9,2,8.8,3,4,3,3
2659,22,2,5.49,61.7,2,6.7,3,0,3,3
13750,18,2,2.61,71.2,2,8.6,3,1,3,3
10517,23,2,5.62,70.9,2,4.1,3,0,3,3
1820,19,2,3.22,91.9,2,6.4,3,2,3,3
7462,24,2,2.16,82.5,2,6.6,3,0,3,3
5625,18,2,1.09,74.3,2,5.3,3,1,3,3
18109,19,2,1.62,92.6,2,6.0,3,0,3,3
7065,17,2,4.51,91.2,2,8.1,3,3,3,3
9343,20,2,7.01,62.2,2,4.2,3,1,3,3
12337,24,2,7.88,72.1,2,8.6,3,2,3,3
4670,20,2,4.67,43.6,2,7.2,3,2,3,3
9429,20,2,4.87,58.4,2,9.1,3,0,3,3
5477,19,2,0.33,41.2,2,8.6,3,4,3,3
19850,17,2,3.46,79.8,2,9.7,3,2,3,3
15671,20,2,6.05,61.5,2,6.7,3,1,3,3
1857,19,2,0.75,87.4,2,4.9,3,3,3,3
2283,19,2,3.81,56.6,2,4.8,3,4,3,3
13393,22,2,4.52,40.6,2,9.4,3,0,3,3
6440,19,2,1.73,61.3,2,7.9,3,4,3,3
6032,22,2,3.05,78.2,2,4.9,3,3,3,3
387,17,2,7.4,61.7,2,5.0,3,1,3,3
1629,20,2,0.47,70.8,2,4.4,3,1,3,3
11778,23,2,5.3,45.9,2,7.9,3,3,3,3
19359,17,2,2.44,89.3,2,5.6,3,0,3,3
13852,18,2,0.08,66.8,2,4.8,3,3,3,3
7719,20,2,5.37,49.8,2,7.8,3,3,3,3
7545,20,2,3.85,59.1,2,9.7,3,2,3,3
11382,21,2,1.93,61.7,2,7.5,3,3,3,3
4659,20,2,0.75,96.6,2,9.5,3,1,3,3
12498,21,2,0.27,69.8,2,9.2,3,4,3,3
9102,17,2,7.61,96.6,2,4.9,3,2,3,3
10059,21,2,5.81,60.6,2,4.4,3,3,3,3
1843,23,2,5.12,73.5,2,5.9,3,2,3,3
16586,20,2,3.19,50.4,2,4.1,3,0,3,3
3869,18,2,5.85,76.1,2,4.3,3,0,3,3
5055,17,2,1.01,40.6,2,5.2,3,2,3,3
5890,19,2,1.83,50.8,2,6.9,3,1,3,3
14377,19,2,6.4,87.3,2,9.0,3,4,3,3
19045,23,2,2.93,40.6,2,9.7,3,3,3,3
16716,17,2,4.9,63.5,2,5.9,3,3,3,3
3809,21,2,0.66,47.4,2,6.5,3,2,3,3
18103,20,2,6.92,94.9,2,5.5,3,2,3,3
936,24,2,4.5,89.9,2,9.3,3,4,3,3
10652,18,2,2.54,86.3,2,8.8,3,2,3,3
1775,23,2,1.96,84.1,2,6.9,3,4,3,3
17809,19,2,4.69,70.1,2,5.7,3,3,3,3
3745,18,2,3.15,68.2,2,9.3,3,3,3,3
5444,23,2,5.77,97.6,2,7.1,3,1,3,3
18304,19,2,1.49,63.4,2,4.1,3,0,3,3
13970,19,2,5.11,58.3,2,5.4,3,0,3,3
1876,17,2,1.76,58.6,2,6.6,3,3,3,3
3761,18,2,1.03,64.6,2,7.0,3,2,3,3
18718,21,2,5.5,79.5,2,4.8,3,4,3,3
3053,23,2,2.39,42.1,2,9.7,3,0,3,3
13655,22,2,5.79,53.9,2,9.7,3,3,3,3
13147,19,2,0.16,94.2,2,4.8,3,0,3,3
18737,24,2,2.55,85.3,2,7.9,3,3,3,3
4616,20,2,7.86,49.9,2,9.8,3,1,3,3
15813,20,2,0.7,97.0,2,6.0,3,0,3,3
3322,18,2,0.57,78.1,2,5.1,3,0,3,3
18172,17,2,6.2,58.6,2,6.9,3,1,3,3
3312,20,2,6.56,59.7,2,7.5,3,0,3,3
17696,21,2,3.29,44.6,2,6.5,3,3,3,3
18160,19,2,1.58,93.2,2,6.8,3,0,3,3
17801,17,2,1.27,43.1,2,7.8,3,0,3,3
12744,17,2,7.36,81.3,2,9.2,3,1,3,3
12872,20,2,6.27,92.2,2,4.2,3,2,3,3
11596,24,2,2.81,83.8,2,9.9,3,3,3,3
8211,22,2,0.22,75.0,2,5.6,3,1,3,3
11432,18,2,6.78,92.3,2,7.5,3,4,3,3
16019,18,2,7.79,92.4,2,4.1,3,1,3,3
1518,17,2,3.73,41.4,2,9.9,3,0,3,3
19040,18,2,0.12,54.0,2,5.0,3,0,3,3
4493,22,2,5.51,62.1,2,8.1,3,3,3,3
3113,17,2,5.18,69.6,2,7.7,3,3,3,3
16567,17,2,3.32,77.0,2,4.1,3,3,3,3
16295,24,2,5.48,42.9,2,6.1,3,0,3,3
11835,24,2,0.08,53.3,2,8.3,3,3,3,3
2867,19,2,3.87,86.6,2,4.8,3,3,3,3
856,23,2,6.14,73.5,2,6.5,3,2,3,3
18415,24,2,2.12,95.2,2,4.9,3,4,3,3
4913,17,2,3.52,42.0,2,4.2,3,1,3,3
13861,22,2,0.83,83.6,2,5.0,3,3,3,3
5464,19,2,5.5,49.2,2,9.0,3,0,3,3
5483,19,2,2.88,65.5,2,7.2,3,3,3,3
12606,21,2,7.23,91.8,2,8.6,3,2,3,3
18302,19,2,7.07,54.8,2,8.3,3,0,3,3
3829,22,2,5.2,78.9,2,5.0,3,1,3,3
18095,17,2,6.23,99.4,2,7.9,3,3,3,3
4698,17,2,6.05,50.5,2,7.0,3,2,3,3
15201,17,2,5.25,69.4,2,7.2,3,0,3,3
4988,24,2,1.04,40.6,2,6.4,3,3,3,3
4651,20,2,7.5,75.3,2,5.9,3,0,3,3
10289,19,2,0.52,97.9,2,8.2,3,2,3,3
6797,17,2,5.52,83.6,2,8.7,3,0,3,3
5809,20,2,3.67,76.7,2,6.6,3,3,3,3
5411,17,2,5.53,88.1,2,6.3,3,0,3,3
8334,17,2,4.89,67.2,2,8.3,3,1,3,3
2801,23,2,6.33,93.2,2,4.7,3,4,3,3
9837,21,2,1.17,44.5,2,7.6,3,3,3,3
10333,21,2,6.99,96.6,2,6.9,3,3,3,3
12729,24,2,3.07,47.0,2,9.9,3,3,3,3
13779,20,2,4.84,68.9,2,6.9,3,2,3,3
7816,24,2,3.21,94.4,2,9.0,3,0,3,3
4379,18,2,0.65,48.5,2,5.8,3,2,3,3
8922,20,2,0.99,82.5,2,9.3,3,0,3,3
6717,21,2,4.79,91.1,2,7.0,3,3,3,3
2262,24,2,6.4,56.5,2,7.1,3,3,3,3
7430,23,2,3.51,65.5,2,4.1,3,1,3,3
9303,21,2,5.79,85.2,2,6.2,3,2,3,3
18990,17,2,7.79,72.5,2,8.2,3,1,3,3
11191,18,2,0.24,69.3,2,7.8,3,0,3,3
2008,18,2,5.55,85.3,2,7.5,3,0,3,3
194,19,2,6.71,94.9,2,6.2,3,0,3,3
13804,21,2,7.26,93.5,2,6.1,3,0,3,3
18916,18,2,6.4,64.3,2,9.8,3,2,3,3
8771,21,2,1.53,65.5,2,8.4,3,4,3,3
16301,21,2,2.02,55.2,2,5.6,3,0,3,3
772,24,2,7.29,88.6,2,4.1,3,0,3,3
10588,22,2,1.44,83.1,2,6.3,3,0,3,3
12467,23,2,4.34,91.0,2,6.6,3,2,3,3
17939,23,2,5.77,97.8,2,4.5,3,1,3,3
14869,24,2,0.6,92.0,2,7.7,3,4,3,3
14568,18,2,7.4,58.1,2,8.7,3,1,3,3
16790,17,2,3.42,48.0,2,5.2,3,0,3,3
19727,20,2,5.51,68.4,2,7.2,3,1,3,3
10089,20,2,0.89,91.1,2,8.4,3,2,3,3
16911,21,2,2.79,83.9,2,5.0,3,2,3,3
6318,24,2,2.81,86.4,2,6.4,3,0,3,3
11852,18,2,1.06,44.8,2,7.0,3,0,3,3
6582,19,2,3.08,98.4,2,6.4,3,4,3,3
1448,24,2,1.6,95.7,2,4.3,3,2,3,3
343,21,2,2.98,81.9,2,6.2,3,4,3,3
13320,20,2,1.38,77.7,2,9.1,3,2,3,3
11329,17,2,5.61,64.9,2,5.2,3,1,3,3
17112,18,2,1.61,50.5,2,9.4,3,1,3,3
9169,22,2,0.08,93.7,2,6.3,3,2,3,3
19049,24,2,2.24,99.4,2,5.9,3,2,3,3
7369,17,2,4.18,42.3,2,4.1,3,1,3,3
2045,19,2,6.62,53.1,2,7.3,3,1,3,3
7157,22,2,3.89,96.9,2,9.6,3,2,3,3
16289,23,2,3.54,46.9,2,9.2,3,3,3,3
7852,21,2,4.41,94.3,2,9.7,3,0,3,3
10179,23,2,6.06,77.9,2,4.9,3,3,3,3
12133,19,2,7.21,46.6,2,5.3,3,0,3,3
13616,24,2,2.7,68.7,2,8.9,3,3,3,3
17045,22,2,6.27,95.2,2,7.9,3,1,3,3
1493,17,2,7.73,69.7,2,9.8,3,1,3,3
779,19,2,5.37,76.5,2,4.6,3,3,3,3
9886,21,2,5.1,55.5,2,6.5,3,4,3,3
9278,18,2,4.0,72.4,2,5.4,3,3,3,3
2525,17,2,0.25,70.2,2,6.7,3,1,3,3
5375,22,2,0.31,86.4,2,8.3,3,1,3,3
19123,18,2,0.96,64.9,2,6.7,3,1,3,3
16233,18,2,1.14,53.5,2,5.8,3,4,3,3
14850,22,2,0.76,66.4,2,7.6,3,4,3,3
17372,18,2,6.65,47.3,2,9.7,3,3,3,3
8260,24,2,2.83,86.3,2,9.4,3,1,3,3
17981,18,2,5.02,67.6,2,6.9,3,0,3,3
41,18,2,5.89,69.3,2,9.5,3,2,3,3
11241,22,2,0.68,42.4,2,8.5,3,3,3,3
18372,24,2,4.74,48.0,2,7.8,3,0,3,3
14425,24,2,1.64,82.2,2,6.9,3,0,3,3
11640,20,2,6.96,83.6,2,4.6,3,3,3,3
6817,24,2,7.47,94.3,2,6.3,3,4,3,3
17588,22,2,0.78,73.6,2,9.8,3,3,3,3
18105,17,2,2.74,74.3,2,9.6,3,0,3,3
10705,21,2,5.32,45.0,2,8.5,3,2,3,3
14141,17,2,2.81,47.0,2,6.1,3,3,3,3
1461,23,2,3.05,62.9,2,6.3,3,1,3,3
18578,20,2,3.98,83.6,2,6.9,3,4,3,3
4494,19,2,1.19,57.5,2,8.2,3,2,3,3
13075,24,2,2.22,75.3,2,4.9,3,3,3,3
13687,18,2,7.91,85.7,2,5.5,3,3,3,3
13948,24,2,4.53,89.4,2,5.8,3,1,3,3
11003,22,2,4.83,74.1,2,4.9,3,1,3,3
15433,17,2,6.69,60.0,2,8.1,3,1,3,3
7231,21,2,6.87,56.4,2,7.0,3,3,3,3
15687,20,2,5.71,87.8,2,4.5,3,0,3,3
10413,24,2,6.36,63.3,2,4.9,3,1,3,3
5076,20,2,5.58,49.3,2,6.4,3,2,3,3
9642,22,2,0.67,48.5,2,5.0,3,0,3,3
18901,18,2,7.91,73.0,2,6.7,3,0,3,3
4089,24,2,3.47,81.1,2,4.1,3,3,3,3
18826,18,2,7.57,80.8,2,5.5,3,1,3,3
14950,20,2,5.02,90.8,2,4.5,3,0,3,3
4250,20,2,2.54,78.7,2,5.9,3,3,3,3
16808,23,2,3.53,46.5,2,5.0,3,2,3,3
19307,21,2,1.61,84.8,2,4.7,3,1,3,3
10097,24,2,5.95,75.0,2,8.8,3,1,3,3
19526,22,2,4.17,59.1,2,8.2,3,0,3,3
12110,17,2,3.31,92.0,2,9.3,3,4,3,3
6143,21,2,4.24,51.0,2,6.8,3,3,3,3
5662,18,2,7.12,61.6,2,5.6,3,1,3,3
13971,24,2,7.49,46.6,2,9.2,3,3,3,3
15038,19,2,6.61,61.7,2,6.2,3,2,3,3
9032,19,2,1.57,49.2,2,4.2,3,4,3,3
2660,18,2,4.6,73.3,2,5.3,3,1,3,3
142,18,2,7.6,81.6,2,9.2,3,3,3,3
2598,22,2,4.28,95.6,2,9.7,3,2,3,3
6702,17,2,2.64,78.3,2,8.5,3,1,3,3
15224,22,2,5.44,69.0,2,7.4,3,1,3,3
19903,21,2,2.32,82.4,2,4.3,3,4,3,3
7419,24,2,5.29,45.6,2,5.5,3,1,3,3
17523,17,2,7.12,99.4,2,6.9,3,1,3,3
10450,20,2,6.61,62.9,2,5.2,3,0,3,3
12131,24,2,0.9,74.2,2,6.8,3,2,3,3
17973,21,2,2.55,70.1,2,7.3,3,3,3,3
16844,23,2,0.35,92.3,2,8.0,3,3,3,3
16014,21,2,1.41,44.0,2,4.1,3,0,3,3
8180,18,2,0.62,77.0,2,5.0,3,1,3,3
11566,20,2,7.48,97.1,2,6.1,3,0,3,3
17333,20,2,2.05,77.3,2,4.1,3,0,3,3
9529,18,2,2.4,73.0,2,8.7,3,4,3,3
6371,24,2,3.44,66.0,2,5.8,3,1,3,3
4629,23,2,2.24,96.2,2,9.8,3,4,3,3
14479,19,2,4.71,76.2,2,8.8,3,1,3,3
442,19,2,3.91,65.8,2,4.6,3,2,3,3
9795,24,2,7.28,56.0,2,5.6,3,3,3,3
9047,24,2,6.42,94.9,2,4.5,3,1,3,3
3831,24,2,7.71,98.1,2,9.1,3,2,3,3
19070,24,2,0.54,53.5,2,4.8,3,0,3,3
6345,18,2,4.44,76.5,2,6.1,3,1,3,3
18259,18,2,5.36,99.4,2,6.5,3,4,3,3
1959,22,2,2.34,67.8,2,4.6,3,0,3,3
156,22,2,4.66,81.6,2,7.4,3,0,3,3
10488,19,2,6.25,56.1,2,6.8,3,3,3,3
18519,21,2,4.91,62.1,2,9.7,3,3,3,3
4579,19,2,2.27,50.1,2,5.3,3,2,3,3
1090,18,2,3.09,63.1,2,5.3,3,3,3,3
12577,19,2,3.5,45.8,2,7.3,3,2,3,3
9123,24,2,1.61,57.3,2,7.7,3,3,3,3
7951,22,2,6.45,80.4,2,5.3,3,3,3,3
11102,19,2,6.77,47.2,2,7.3,3,2,3,3
18358,23,2,4.78,99.4,2,5.6,3,1,3,3
6417,18,2,5.79,64.5,2,8.5,3,2,3,3
16022,24,2,0.1,79.5,2,8.8,3,2,3,3
9088,20,2,5.71,91.7,2,4.7,3,2,3,3
11440,17,2,6.97,70.0,2,7.9,3,1,3,3
7097,18,2,1.72,95.8,2,5.7,3,2,3,3
1099,17,2,2.66,83.1,2,7.9,3,0,3,3
5434,21,2,2.63,97.0,2,9.1,3,1,3,3
13231,22,2,2.43,91.7,2,4.6,3,1,3,3
6451,23,2,4.21,43.7,2,4.7,3,4,3,3
12329,19,2,5.39,82.0,2,7.7,3,1,3,3
10786,24,2,3.63,48.3,2,5.7,3,4,3,3
3349,17,2,3.56,40.6,2,9.1,3,3,3,3
4080,23,2,4.53,82.3,2,5.0,3,4,3,3
9178,22,2,4.83,77.4,2,7.0,3,0,3,3
19384,18,2,3.6,88.4,2,5.8,3,2,3,3
588,17,2,3.01,41.8,2,6.0,3,4,3,3
9347,23,2,5.14,42.1,2,7.3,3,4,3,3
13270,23,2,0.97,94.7,2,6.1,3,1,3,3
13538,23,2,0.08,65.2,2,8.8,3,3,3,3
17817,23,2,0.38,94.3,2,6.1,3,0,3,3
10965,20,2,3.83,88.0,2,6.4,3,3,3,3
13676,22,2,2.41,75.8,2,6.1,3,4,3,3
16300,17,2,2.2,79.4,2,6.6,3,3,3,3
646,19,2,7.31,40.6,2,4.4,3,0,3,3
11750,18,2,7.8,90.4,2,9.1,3,1,3,3
9588,24,2,4.96,70.9,2,9.3,3,0,3,3
16649,20,2,1.47,90.5,2,5.8,3,2,3,3
11740,18,2,6.59,79.6,2,8.6,3,1,3,3
15037,24,2,5.14,84.4,2,9.5,3,1,3,3
227,23,2,3.44,55.8,2,6.9,3,2,3,3
3865,22,2,4.84,42.3,2,4.1,3,4,3,3
10593,19,2,5.75,94.8,2,6.9,3,2,3,3
18696,23,2,7.31,40.8,2,5.2,3,2,3,3
19824,22,2,2.87,81.2,2,8.2,3,2,3,3
16155,23,2,7.91,98.1,2,5.1,3,2,3,3
8439,19,2,4.45,81.6,2,7.6,3,1,3,3
1530,24,2,7.76,99.1,2,8.4,3,2,3,3
18159,24,2,4.17,78.0,2,7.4,3,3,3,3
924,18,2,5.23,73.6,2,6.5,3,2,3,3
17778,23,2,3.66,80.3,2,9.0,3,1,3,3
17054,23,2,3.87,45.2,2,5.6,3,1,3,3
10103,24,2,0.38,62.6,2,7.1,3,4,3,3
7184,19,2,2.28,57.0,2,7.8,3,4,3,3
12151,17,2,4.79,41.9,2,9.2,3,3,3,3
18946,17,2,2.53,42.2,2,8.0,3,3,3,3
2592,20,2,4.19,66.8,2,6.3,3,2,3,3
5907,20,2,3.42,74.1,2,8.8,3,2,3,3
11206,24,2,0.31,81.0,2,6.6,3,3,3,3
7134,23,2,5.13,42.0,2,6.9,3,2,3,3
2308,18,2,1.7,59.3,2,8.5,3,3,3,3
17072,18,2,4.23,52.2,2,9.7,3,0,3,3
14204,19,2,6.88,90.2,2,9.7,3,3,3,3
613,23,2,7.35,83.3,2,4.2,3,3,3,3
11169,22,2,5.45,98.7,2,4.7,3,2,3,3
6630,19,2,7.53,46.3,2,7.5,3,1,3,3
4136,24,2,4.47,72.6,2,4.8,3,3,3,3
1899,22,2,6.24,96.8,2,6.7,3,1,3,3
13938,21,2,5.27,52.3,2,5.9,3,2,3,3
283,22,2,7.02,68.1,2,9.9,3,3,3,3
259,18,2,4.41,90.8,2,6.9,3,4,3,3
11117,19,2,3.98,65.2,2,8.4,3,3,3,3
19461,22,2,7.22,94.7,2,4.8,3,2,3,3
4944,23,2,5.79,70.1,2,5.8,3,4,3,3
14722,20,2,3.0,51.4,2,4.2,3,2,3,3
11532,20,2,5.39,94.9,2,8.0,3,4,3,3
6972,22,2,5.61,95.0,2,7.1,3,1,3,3
14890,17,2,0.78,42.3,2,6.5,3,1,3,3
13522,17,2,1.29,50.2,2,5.9,3,1,3,3
5224,23,2,2.31,61.1,2,4.2,3,4,3,3
2286,23,2,0.44,82.3,2,4.6,3,2,3,3
8079,17,2,6.67,79.8,2,9.7,3,1,3,3
6711,19,2,0.11,98.9,2,6.3,3,3,3,3
19363,19,2,5.32,75.1,2,9.7,3,2,3,3
10404,18,2,4.09,99.2,2,6.9,3,2,3,3
476,23,2,4.7,56.7,2,9.7,3,2,3,3
16392,21,2,6.16,86.3,2,9.3,3,2,3,3
6412,20,2,7.4,54.9,2,6.1,3,1,3,3
2552,19,2,1.5,99.1,2,5.3,3,4,3,3
6853,22,2,6.18,79.1,2,9.3,3,4,3,3
5547,18,2,6.21,83.9,2,9.1,3,1,3,3
13490,17,2,3.0,94.6,2,8.8,3,4,3,3
18060,17,2,3.33,43.0,2,5.0,3,0,3,3
9204,24,2,1.42,54.5,2,8.3,3,1,3,3
10184,23,2,2.91,60.2,2,4.7,3,1,3,3
13566,21,2,5.78,50.1,2,7.4,3,1,3,3
